run_dir,run_name,organism,replica_count,sample_index,protein_length,num_fragments,fragment_bin,true_order_recovered,completed,shuffled_exact_match,shuffled_similarity,shuffled_edit_similarity,shuffled_adjacent_pair_acc,shuffled_longest_correct_run,shuffled_kendall_tau,deterministic_exact_match,deterministic_similarity,deterministic_edit_similarity,deterministic_adjacent_pair_acc,deterministic_longest_correct_run,deterministic_kendall_tau,control_exact_match,control_similarity,control_edit_similarity,control_adjacent_pair_acc,control_longest_correct_run,control_kendall_tau,agentic_exact_match,agentic_similarity,agentic_edit_similarity,agentic_adjacent_pair_acc,agentic_longest_correct_run,agentic_kendall_tau,oracle_exact_match,oracle_similarity,oracle_edit_similarity,oracle_adjacent_pair_acc,oracle_longest_correct_run,oracle_kendall_tau,nterm_correct,nterm_correct_shuffled,breakpoints,breakpoints_normalized,error_class,validity_concordance,validity_comparable_pairs,best_iteration,num_iterations,best_validity_score,first_pass_validity_score,control_validity_score,control_best_iteration,llm_calls,llm_tokens,llm_failures,duration_seconds,agentic_duration_seconds,control_duration_seconds,num_pruned,total_junctions,pruned_pct,num_confirmed_adjacencies
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,1,201,23,20-49,1,1,0.0,0.029850746268656716,,0.22727272727272727,0.17391304347826086,0.011857707509881422,0.0,0.07462686567164178,0.3731343283582089,0.6363636363636364,0.21739130434782608,0.003952569169960474,0.0,0.07462686567164178,0.2786069651741293,0.6363636363636364,0.2608695652173913,0.3201581027667984,0.0,0.07462686567164178,0.3233830845771144,0.6818181818181818,0.2608695652173913,0.6679841897233202,0.0,0.0845771144278607,0.43781094527363185,0.6818181818181818,0.2608695652173913,0.6679841897233202,1,0,7.000000000000001,0.31818181818181823,partial_assembly,1.0,7,3,5,16.799571337480206,19.199849325540896,17.27864061535478,4,4,6208,0,43.164891719818115,38.97146272659302,4.040531158447266,22,506,4.3478260869565215,17
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,2,1178,87,50+,1,1,0.0,0.006791171477079796,,0.011627906976744186,0.022988505747126436,-0.061748195669607056,0.0,0.0466893039049236,0.25806451612903225,0.6046511627906976,0.13793103448275862,-0.1210906174819567,0.0,0.01697792869269949,0.2300509337860781,0.627906976744186,0.19540229885057472,-0.13178294573643412,0.0,0.0466893039049236,0.25806451612903225,0.6046511627906976,0.13793103448275862,-0.1210906174819567,0.0,0.0466893039049236,0.25806451612903225,0.7325581395348837,0.14942528735632185,-0.11895215183106121,1,0,34.0,0.3953488372093023,partial_assembly,0.1111111111111111,9,1,5,17.288900913828265,17.288900913828265,15.73307283423534,3,4,5996,0,191.55739569664001,94.03514266014099,97.35678744316101,86,7482,1.1494252873563218,85
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,3,545,36,20-49,1,1,0.0,0.025688073394495414,,0.02857142857142857,0.05555555555555555,0.044444444444444446,0.0,0.031192660550458717,0.39816513761467887,0.5714285714285714,0.25,-0.10158730158730159,0.0,0.03302752293577982,0.4165137614678899,0.7142857142857143,0.3888888888888889,0.3619047619047619,0.0,0.08623853211009175,0.4862385321100917,0.7714285714285715,0.3888888888888889,0.5936507936507937,0.0,0.08990825688073395,0.4862385321100917,0.8,0.4166666666666667,0.5936507936507937,1,0,7.999999999999999,0.22857142857142854,partial_assembly,0.4444444444444444,9,4,5,15.987539366577387,17.40827934663111,16.44293871848858,3,4,6327,0,57.565842628479004,49.25169110298157,8.165316343307495,35,1260,2.7777777777777777,30
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,4,347,31,20-49,1,1,0.0,0.008645533141210375,,0.0,0.03225806451612903,0.12258064516129032,0.0,0.8559077809798271,0.8184438040345822,0.8333333333333334,0.5806451612903226,0.7677419354838709,0.0,0.2507204610951009,0.7002881844380404,0.8,0.2903225806451613,0.5913978494623656,0.0,0.2507204610951009,0.42651296829971186,0.7666666666666667,0.2903225806451613,0.45806451612903226,0.0,0.8559077809798271,0.8386167146974064,0.8333333333333334,0.5806451612903226,0.789247311827957,1,0,6.999999999999998,0.23333333333333328,partial_assembly,0.14285714285714285,7,2,5,16.550966514545898,17.302265937015708,16.528278434953506,5,4,6114,0,50.522520542144775,41.24743437767029,9.12431812286377,30,930,3.225806451612903,31
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,5,170,8,5-9,1,1,0.0,0.5176470588235295,,0.0,0.125,-0.42857142857142855,0.0,0.9352941176470588,0.8705882352941177,0.7142857142857143,0.625,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,exact,1.0,4,2,5,15.548088900596241,18.22634795307829,15.548088900596241,2,4,5984,0,43.473938941955566,40.34198188781738,2.9735097885131836,7,56,12.5,6
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,6,247,21,20-49,1,1,0.0,0.012145748987854251,,0.0,0.047619047619047616,-0.09523809523809523,0.0,0.5910931174089069,0.5991902834008097,0.7,0.5238095238095238,0.6666666666666666,0.0,0.5951417004048583,0.659919028340081,0.8,0.5238095238095238,0.7333333333333333,0.0,0.5910931174089069,0.8137651821862348,0.9,0.5238095238095238,0.9142857142857143,0.0,0.7530364372469636,0.8137651821862348,0.9,0.5238095238095238,0.9142857142857143,1,0,1.9999999999999996,0.09999999999999998,local_transposition,1.0,4,3,5,20.218931579864385,22.422269249695145,19.126435666364223,5,4,6177,0,50.682528018951416,44.48153567314148,6.04106593132019,0,420,0.0,19
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,7,572,36,20-49,1,1,0.0,0.15734265734265734,,0.08571428571428572,0.05555555555555555,0.08253968253968254,0.0,0.0472027972027972,0.2744755244755245,0.45714285714285713,0.1388888888888889,0.31746031746031744,0.0,0.40034965034965037,0.47902097902097907,0.7714285714285715,0.3055555555555556,0.6190476190476191,0.0,0.2674825174825175,0.30594405594405594,0.6285714285714286,0.1388888888888889,0.4095238095238095,0.0,0.2674825174825175,0.5734265734265734,0.6571428571428571,0.2222222222222222,0.4666666666666667,1,0,13.0,0.37142857142857144,partial_assembly,0.7,10,4,5,17.948138534480204,22.241072550657496,18.562989663919474,5,4,5868,0,59.10551619529724,44.21157455444336,14.729930639266968,35,1260,2.7777777777777777,29
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,8,769,60,50+,1,1,0.0,0.02860858257477243,,0.01694915254237288,0.03333333333333333,0.059887005649717516,0.0,0.3159947984395319,0.3719115734720416,0.6440677966101694,0.13333333333333333,0.4847457627118644,0.0,0.4538361508452536,0.40832249674902465,0.6610169491525424,0.15,0.5875706214689266,0.0,0.4538361508452536,0.40832249674902465,0.6610169491525424,0.15,0.5875706214689266,0.0,0.4538361508452536,0.41092327698309494,0.7288135593220338,0.18333333333333332,0.5875706214689266,1,0,20.0,0.3389830508474576,partial_assembly,0.3,10,4,5,15.509302552157152,16.21177229226463,15.509302552157152,4,4,6171,0,105.86303067207336,74.7030930519104,31.00337862968445,59,3540,1.6666666666666667,62
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,9,297,11,10-19,1,1,0.0,0.0,,0.1,0.18181818181818182,-0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,exact,,0,1,5,1.0,1.0,1.0,1,4,6404,0,46.115105628967285,42.832242250442505,3.132509708404541,10,110,9.090909090909092,10
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,10,657,52,50+,1,1,0.0,0.0,,0.0,0.019230769230769232,0.1085972850678733,0.0,0.1430745814307458,0.4292237442922374,0.6862745098039216,0.19230769230769232,0.5143288084464555,0.0,0.1430745814307458,0.4581430745814308,0.6862745098039216,0.17307692307692307,0.4358974358974359,0.0,0.1430745814307458,0.5372907153729072,0.7254901960784313,0.17307692307692307,0.39668174962292607,0.0,0.1430745814307458,0.6362252663622527,0.8627450980392157,0.36538461538461536,0.5852187028657617,1,0,14.000000000000002,0.27450980392156865,partial_assembly,0.2,10,4,5,15.397766890088626,17.28135491580759,15.853526852117247,3,4,6008,0,91.80854320526123,61.07062005996704,30.583275079727173,51,2652,1.9230769230769231,51
